field_size_ha,soil_quality_score,years_managed,mechanization_level,crop_rotation_practiced,overall_productivity_score
11.161521041380743,8.126666764796175,8.886756332399527,95.97362244223874,1,100.0
21.042328924817767,3.583935700192995,18.21037545110325,60.54527661379176,0,100.0
10.579626919631126,7.933025095271402,9.214222806043859,52.691936730443246,1,100.0
48.165909781503984,4.961660325552422,4.161671660865301,1.7691923121148312,1,100.0
8.570588763269866,7.031554228530413,20.84173456076574,7.209906915017994,1,100.0
45.75193103298004,5.101474420587581,5.146928984667724,15.610499763740027,1,100.0
21.995181809672516,9.537491528118489,20.36323508948767,5.4759931189628075,1,100.0
19.51543358652438,2.6137203826748,19.790964842256866,40.08632388049265,1,100.0
12.334670244337593,7.075045797241214,24.497204888296494,33.68785451388722,0,100.0
32.152060384008436,6.18881500691343,5.047083532343367,63.73541578683929,0,100.0
34.59087273553098,2.5545793685297014,23.720924306755514,53.56651079334027,0,100.0
23.910977150368456,1.5940570223050115,29.979019252440875,59.59707593878597,0,100.0
3.7296378889777824,8.192299500744973,25.680231008991164,47.197720293765414,1,100.0
46.00699738373895,2.4170620028163867,22.80255021350232,27.773714855425712,1,100.0
49.03612751094267,2.678560145071984,20.20279528614652,95.2825314946477,1,100.0
22.121127345379914,9.805908015901354,13.231663055877453,8.640915976013897,0,100.0
31.06937956305703,7.455347663289677,22.184504868856465,93.88909994653072,1,100.0
23.06463268594359,3.2543815744110023,22.001163019073143,31.123804686473466,1,100.0
16.77210289341991,6.318540641364411,19.31345019793136,51.26614453672974,1,100.0
4.788620850032574,5.807006545622619,24.092072970637023,10.884232282754613,1,100.0
23.347318789467643,8.600259407624629,14.014152764378206,7.093106837100926,0,100.0
41.10084326161312,7.5638867304936195,4.516328651839329,42.95454487186029,1,100.0
1.8345415933121751,8.485490129438672,17.212964100667886,74.16973763796781,1,100.0
29.523276475830894,2.903559291796262,8.686262332628935,26.93647775485489,1,100.0
44.157833327607754,6.761972839303047,12.148559825445357,56.234788893532006,0,100.0
11.659922070703542,1.3621677257654228,1.5050322142955546,27.865034052281835,1,80.82009063833334
9.979537369764047,1.620465510512981,12.100927049618617,38.86130608930408,1,85.56904384368707
38.841554659395214,7.4217432943413755,24.455232077928184,90.64463184738247,1,100.0
13.499235124845372,1.219780923795382,16.73894864120939,85.58396254949196,1,100.0
10.407229110471775,6.217885080104582,1.2842152810851601,51.601754341762984,1,100.0
19.521473277892518,8.56364588600077,14.625470786955571,23.810562747207875,1,100.0
20.23259860124068,4.419476275762257,9.452097781716816,19.318391273302282,1,100.0
43.83095208781173,1.4035639315592152,14.848969006517962,95.40873530357142,0,100.0
31.303730124750167,7.424627046658541,12.736088921988435,20.271659651068752,0,100.0
20.892111360639877,9.367178072177357,28.027397367164063,80.81683109125392,1,100.0
27.185010250002577,7.454542528524411,2.1941416699274585,36.89702095355373,1,100.0
47.744296432938434,6.206025187024977,20.824052327176034,98.56598475582383,0,100.0
6.547519153884873,3.0702594689115403,25.6797712927505,36.81557403627879,0,68.77256882800496
11.178060564509881,1.138380616400473,28.817918954863785,35.151662491072614,0,71.0257184953436
48.16390662274121,7.252048976311479,6.151450569784581,63.74636288776231,0,100.0
47.908917577833,3.0792355825986366,16.407839257019624,96.15168066268193,1,100.0
9.68110564197386,8.723464094641217,2.2640977421991453,97.6209605796433,1,100.0
8.110332039139612,5.197277069493502,15.476322209197567,70.72061464669852,1,100.0
21.63317158259237,5.775720241352106,4.638284596688476,75.46063656363536,1,100.0
3.4361963319104865,7.7854288983973,25.29900356626269,56.34021759730277,1,100.0
33.090273081971866,8.014875470230088,4.30223007555558,75.57757391323318,0,100.0
4.797305061425368,6.783857497725113,15.885362451208364,85.97796549704965,0,100.0
3.8434517276197555,9.445886338714686,16.11178600078986,48.609530319502326,0,100.0
24.77415987423361,9.840685926883774,29.177864440016556,61.9862262830103,0,100.0
47.93154516939497,9.521968999371552,19.994440127127756,53.731669523304774,0,100.0
21.91300086709482,8.417612668095492,9.347368499227256,56.247061352867725,1,100.0
18.467576774367004,7.350626982198263,7.9831799882060155,89.00479098739409,0,100.0
49.89987905961201,6.969932720935008,4.719197963706882,35.56168302055702,0,100.0
27.066479078179988,1.9337515922848052,22.938926997422726,20.81840256006242,1,100.0
19.386828937622177,3.4433591213720125,21.03194302928782,45.628011027362916,1,96.83738919366327
19.90717985373849,1.0511940117643932,18.68643669193507,20.808519048126517,1,100.0
10.553015305642013,2.236688832105927,2.184372845549662,49.840042566201916,1,100.0
26.09892981492941,4.953065294522696,23.12203712543454,90.35081053570586,1,100.0
22.503896380232284,2.31882895710166,19.614739737305896,61.74335204824778,0,100.0
14.268969521023257,9.114970732090821,28.95277717520416,85.54328533030777,1,100.0
8.866464243486229,8.251292668017538,18.02886176642755,16.61909196155118,1,100.0
16.25070456471013,1.644507208805664,9.814605293189535,90.08735925371768,0,100.0
25.925483056698734,3.240223439205394,12.064096013490287,60.178716440711575,0,100.0
3.858330341955282,8.37164696150358,6.099380455968742,3.17597887404798,1,100.0
8.533457400613843,8.227415139038861,21.96451128384017,63.31189552850368,1,100.0
47.435206081485674,9.509054951060099,21.523928140630034,95.1396956260918,0,100.0
27.59991220053561,9.977929854556242,6.818850448852611,7.916700047536207,1,100.0
4.109015879341856,9.786430569170097,5.596190372286079,58.24561304695721,1,100.0
34.96130017970908,4.691241871492973,3.2331430628636433,91.54786028697147,1,100.0
4.028340633872702,3.25295599421829,27.447296566770998,0.969516833437456,1,98.76160919980332
37.20483712527228,7.825691713843562,7.759025177150683,63.09129264658232,1,100.0
37.748173364281314,3.6934560346962773,10.980742275802314,47.49022918309627,0,100.0
32.90286981171338,8.257603241181968,9.134630742947229,34.69893186486106,0,100.0
36.87802268634813,5.80559257358132,12.995113475712941,62.753648994537606,1,100.0
5.310323269639829,8.145345477114585,21.707415182092017,5.270209458741693,1,100.0
36.61224706540811,3.482918917453094,26.24727337806225,75.30630462874002,0,100.0
7.697727666470265,5.5722458399843875,6.295363736327665,0.44794769197076256,0,63.76435516368733
17.635789456320346,6.076214142419638,20.905957968493787,30.693574379235223,0,100.0
47.19451742153101,9.487972609481188,11.22430212503207,50.39586376846784,1,100.0
25.640898405297865,3.3993781914737555,29.43528788062149,37.702225056655166,0,100.0
48.40389517206768,9.430194153564052,9.66865561923823,30.747593520558247,1,100.0
5.35720048545014,8.243730239191443,1.2085957242279388,83.08351454680961,1,100.0
24.400273378595823,7.5780464867802575,15.95355924657551,93.48325742719089,1,100.0
4.057713693566662,8.081832422666126,5.371201444002194,87.37126849058888,1,100.0
31.880302857564956,6.448825412920513,2.290338377733574,52.24313130499997,1,100.0
4.856643067057303,3.1967200941623726,21.249807726483546,88.4164175193483,0,98.21781454965866
9.593022324478488,2.7054547195586744,22.23551919274524,92.08615651815437,0,100.0
13.682685193394743,8.797072922653514,14.360271380378574,40.9238397047462,0,100.0
37.688448731559674,7.526254623362499,20.62967998594074,28.34458595054454,0,100.0
9.034143822085664,2.9188385448485414,16.608943999166883,9.826520581332032,1,88.33574711602841
42.484970611360325,6.535840292869614,19.26423212393602,47.9091921049229,0,100.0
7.463293002709243,5.027918332728015,18.304415222450874,94.62969204384414,0,100.0
2.7269780044376604,2.427896529667845,20.30886015761218,56.090752807037106,0,98.99612861368882
20.357225529513723,5.7867139842144795,6.789288811521967,66.75621017861715,0,100.0
48.99264045659346,3.533671832197755,8.792491981064305,11.28838184918476,0,100.0
6.406769161650084,1.866197117418144,13.758931335723068,14.351966414225625,0,62.16649548501903
5.984203757941823,5.202624686908697,13.937712273156405,46.44732619596725,1,100.0
37.80715902898557,6.3109769688420565,23.457939636020225,95.12647989837258,1,100.0
16.2959230056847,1.4221576934303546,11.65441611765643,36.07846415915289,0,64.55910029327944
36.14679924406013,4.6188347446989715,5.712649525716289,87.74840413175336,1,100.0
10.800518882724806,3.3189572785301675,8.2925131442412,12.028859342571153,1,100.0
23.54352771570998,1.2758553163650919,7.227271569142624,61.70172069337101,1,100.0
13.999204009696976,2.1309629465035522,22.218140558424636,60.06129769105182,1,100.0
23.124882529075258,2.251307429365398,14.63984882415348,85.98747500702684,1,100.0
38.68575753667989,2.6458682330617402,21.55029024115852,0.3316704404901505,0,100.0
38.338487083405425,8.23039814294129,13.070370741971182,18.993166719757216,1,100.0
26.272842096012457,4.955426798303253,26.802332472613248,21.968762542948173,1,100.0
46.4902203423315,2.323773930433482,29.522088923959302,94.99660880907373,0,100.0
13.925421019965425,1.9026727023510033,20.425432752375738,15.369365626989495,1,100.0
12.775256204842421,3.681464128561352,26.050564159850346,3.696235022056038,1,100.0
31.07651365759625,8.18213966834007,15.730064747989818,53.44614947418081,0,100.0
31.443554676622664,4.280138631456792,28.10400437026333,52.85584624336816,1,100.0
3.2804619386837253,2.439076242645443,25.11600808451201,84.40469653678643,0,80.19417336529605
30.78110790695798,4.637045633915439,29.761578581215133,94.88596501778021,1,100.0
19.347371710101704,5.997804015583517,19.069718324505637,53.8545442140131,1,100.0
37.6246837407074,1.2662576527421248,23.59699546777863,92.99941824196554,0,100.0
40.59717756271837,6.648776212961558,16.743176059368192,72.51591512998297,1,100.0
28.055537157804793,4.555906777133104,8.514483023871263,26.4559127995585,0,100.0
1.0835465436109892,1.0875328761807495,11.287899962762975,92.84207109439264,1,71.62372609608475
32.18192469816546,7.065004590517428,26.926157027208166,66.74431761818748,1,100.0
37.695182703630785,7.411488720063834,2.6224904513599965,41.40959327426338,1,100.0
13.200180045344197,6.659558097028145,18.15291669615784,68.02420845169307,1,100.0
23.76765405589865,4.0773719583858,11.802036942619152,40.13128277437509,0,100.0
48.32060454717762,5.76644368659365,12.214083602161114,11.418376798795926,1,100.0
15.607662116311069,4.484419355200918,26.652564985999252,71.89787471768997,1,100.0
11.934509301045297,7.30559557143725,25.76084886184057,82.40876121707437,0,100.0
11.331884733422497,6.252221676103198,18.36642889160159,72.88061990193877,0,100.0
28.381240883345818,1.736192024447048,8.914646574725683,22.911466775667655,0,100.0
47.53956796409232,6.787842023970977,14.788234038698697,95.6635013477613,1,100.0
30.825816330817382,7.185145729040213,12.840508419887264,2.525456169115592,0,100.0
15.862832891645338,4.336319625532295,11.254922846872363,33.26852973756406,0,87.75618373922849
32.289919125305246,8.882072028637339,3.980781778161596,26.00924345348955,0,100.0
31.617272582291584,8.587129193604664,16.75030271474429,4.8126227614850965,0,100.0
30.249331650753057,2.5764987150976406,9.753107638360024,40.572969298866845,1,100.0
8.811884137526798,9.138396776372817,20.163430344898323,62.311484016277454,1,100.0
32.093773167904715,4.967851343455697,10.256914138940392,88.25528634851013,1,100.0
22.078058173210483,7.51374687370864,13.503741300909251,98.96897161914701,0,100.0
1.9110108725286352,8.326873062705124,2.5184508516378186,80.80895864043981,0,100.0
27.44845987022726,5.546011789627209,29.783604027258853,46.86805187128248,0,100.0
49.474070515702465,4.5919174543373416,15.720701114980098,72.37044259670307,1,100.0
18.137239951355195,9.239062317535884,1.7028902307610116,84.36237885896406,0,100.0
48.312401697614256,3.077681976418809,16.69568910407318,46.53071964186813,0,100.0
5.714081341467133,3.3127306994723003,26.240265979863842,78.50544340254999,1,100.0
36.890055677498005,4.2545828261209335,23.404011893719876,48.265241831287675,1,100.0
6.602169738478931,8.73519200173509,21.326293839754168,38.64959908767227,1,100.0
14.405007104208435,9.449094377917683,5.044474983372012,52.60908377837612,1,100.0
28.971200930784093,2.9806094327937567,20.0743752906367,67.58547376271449,1,100.0
30.046205004860695,8.77483132868121,23.22265296235555,72.68820563185973,0,100.0
38.98535454447439,3.3238266352171237,17.6001528549994,35.67362688921079,0,100.0
31.150258954144523,9.735771220748992,26.889721131090194,57.132025155603486,0,100.0
30.087120514647477,6.376671027834241,9.032703671761677,90.98708740804472,1,100.0
45.70530126246778,1.0637782070264414,8.022196292438267,97.63129001106398,1,100.0
23.155876858248703,1.307169136640601,26.217522603336736,22.72480911839545,1,100.0
12.038023156057697,2.3273607772423763,19.13654904675212,19.283116571334148,1,94.4361667595419
8.927640666157883,2.6881584203688105,1.0419693951089806,67.66856334286486,0,83.61040681681555
20.59973524366549,7.90857210543937,11.240810846820523,41.46838858234438,0,100.0
35.92488500449109,3.004892887752549,25.87782358862556,2.4222338418137035,0,100.0
3.084630761565144,9.722274580448738,1.7922658376105554,34.686187064728415,0,100.0
7.3236159389609,6.7250085148264445,1.0941899195837577,80.67447434722521,0,100.0
6.199559545078332,7.23265758328166,9.156519425228764,79.74269303831825,0,100.0
29.67725749952148,2.960348673566868,27.506001073269058,49.46851488165819,0,100.0
12.900367876032048,9.034356826855763,27.142849862630474,47.25779348875353,0,100.0
9.146711986768429,7.010331155379383,16.04409642824373,57.95074424343775,1,100.0
30.045765267408093,8.779650619076774,17.043869263049057,21.9396710563576,0,100.0
38.30418585716658,9.608329875081044,10.628232328198475,52.60436248909555,0,100.0
17.275590906180554,2.130768793986368,8.068363198806486,1.1046360056648385,1,82.78636038994199
29.33202567815321,1.869285072420511,24.64143377215143,47.55595547831337,1,100.0
5.808096246773549,8.23067043930672,4.0825509544896015,33.605104625059255,0,100.0
46.82436049242093,8.795134531847532,15.133276755480438,67.48696059036597,0,100.0
17.50791308042387,6.253852787901871,19.397520525415448,63.83535841526275,1,100.0
49.87777896550156,4.294004929754685,4.006728420759847,38.0835880182809,1,100.0
48.95080003663932,6.873666724677014,16.06860576869804,0.7272981478591567,1,100.0
39.162349017454765,3.750976653332116,17.748117349460852,25.227362939496047,0,100.0
1.9832876749413693,3.1454712293812133,22.53238575471358,63.33478501891623,1,100.0
27.630271098833802,5.393306885745389,7.8102454252784534,7.237334301750453,0,100.0
5.2549846015605635,2.945384448457417,9.506497595431991,10.764242183346385,1,97.14296459156137
44.86176327211429,5.353332474836556,17.516113252357968,64.70350245670872,0,100.0
39.69217637972274,9.609458549172148,29.51066588946681,75.57674009492924,1,100.0
48.64467845318846,8.558056320556513,7.307302301783318,32.15497080127121,0,100.0
30.810764704339974,9.474678275500201,29.591210986580457,48.967306551656186,1,100.0
26.58646741973256,8.256960773626227,21.715933458579958,94.57113649836586,1,100.0
26.42971894127499,4.192758423516491,24.95638001927067,94.55435621759695,0,100.0
19.9359703482629,8.308407146964031,3.5995967788538374,30.75027744634301,0,100.0
23.965813294227907,9.306241691978926,9.712185435488335,80.99878750170902,0,100.0
32.135216573632164,9.52332209053349,2.67435210987845,59.39440528068588,1,100.0
46.71443277025758,7.148780656164973,11.774862855092081,97.548449335038,1,100.0
30.19833257454552,2.9022997943360185,29.457400137681507,47.76135697110965,1,100.0
42.99868117355099,1.3575623802822177,4.0529188039838155,77.47068680155616,1,100.0
43.27621565382253,2.324802053441402,17.308810688764783,76.8137129614871,1,100.0
26.422801116564703,9.689922261045508,1.1760480616005573,49.743286763307616,0,100.0
18.02601243338346,5.158871417734925,21.667801665277818,79.56301142973078,0,100.0
32.33911979327197,8.694874133488517,6.718588078789191,26.10403333069965,1,100.0
22.847989753827296,5.18539738202462,4.757951576618125,12.225303629022887,1,100.0
4.990602498774712,6.947358251138555,10.77351655266284,42.51637446553163,0,100.0
19.51264592118925,1.2172669941010028,23.360284640230464,94.36306566335847,1,100.0
49.70953476441692,3.248784484474301,4.091779503025113,50.074460820252874,0,100.0
3.377081631288073,4.926423520383303,7.665330878162166,63.5259138646927,0,100.0
35.136678683145405,6.675679424387469,1.2454682269019766,62.41624559078753,0,100.0
42.21824654849111,2.5436906924786067,29.084031018172922,13.257286726953044,0,100.0
32.78756927029356,7.88096317843441,18.17222239967705,39.029688237721025,0,100.0
28.917663327001208,4.279642355226136,21.877089455156284,70.69389729218749,1,100.0
35.67016643195912,8.35691742310496,19.890111963524422,97.19900985807263,0,100.0
22.037794127683128,1.8817218135556057,5.186572207220556,16.801773829702615,1,85.81003335368428
5.476725128134961,7.117809289141347,18.25325823082583,41.04418903391163,0,100.0
48.15621596086571,3.6399549988585918,4.811052259096601,9.509379980272936,1,100.0
22.182737729225607,8.158448567103562,12.635857164930709,24.2376459649256,0,100.0
33.60407262123286,4.619533843381695,17.499930941833497,37.67593433261502,1,100.0
27.034211407575466,6.988146690372099,17.207552308962523,54.06432479523504,1,100.0
3.6789805269001734,9.40874741772826,4.453129353499488,23.056688223908097,0,100.0
47.684583448634385,1.1856396881238793,1.9986431197491432,22.756266117868574,0,100.0
39.83432407960184,1.1000510410093627,24.1487951023406,77.78299791402038,0,100.0
8.305796829000352,7.932513269590421,22.051750672884154,96.26416629468812,1,100.0
49.10079493812508,6.8175374635727035,3.3727482323774036,32.36129677514562,0,100.0
37.108167236413685,3.636817484539894,4.69505004524505,68.79920186356802,0,100.0
24.143760870987133,5.449570324968361,26.88492951529899,25.808046135792072,1,100.0
30.957132771419086,1.3774209903898187,23.304738147031618,92.7952254965632,0,100.0
6.230097418715278,2.732010448251167,29.888648590283548,67.29023601653982,0,100.0
28.460163990764936,4.820467370744508,8.36563602694563,80.267685463757,1,100.0
4.609392528835911,8.50639974599334,15.146286677195633,4.935404319916481,0,100.0
27.697907598845795,5.317004645740763,7.857327705808315,59.850596824062464,1,100.0
28.082088749376485,6.277262540733808,19.061204015841984,52.761233135838225,0,100.0
43.847500472876455,8.863784127944024,4.347012933648221,29.299690691153202,1,100.0
36.527817513342406,3.7793702222996073,4.690052009547959,26.24299850573181,1,100.0
13.228067218540883,7.3062938899185035,3.0847488507485563,58.00248023169697,0,100.0
44.53288096720499,8.75500532810428,21.11399638566084,70.64856350072252,1,100.0
29.088890577552284,2.8235413062655907,15.328104745562996,3.317275703518896,0,94.8648829934224
30.712594450127654,4.208303486330492,18.91420527428427,56.74015819237044,1,100.0
9.280087091886738,9.818291565004197,26.499730351091408,17.045952894662864,1,100.0
43.030906202486584,9.848967083165899,22.4695260579054,14.036273138610056,0,100.0
46.617290635810654,3.009069372645441,14.389964626834038,62.311948809468454,0,100.0
38.9745418252505,1.598012550033653,29.546323663432567,31.087011721747302,0,100.0
47.096870179605304,3.438294501790476,14.231426933117223,44.0880233134864,1,100.0
15.812695301994948,4.579587615733185,4.261069523772463,35.99988094397729,0,100.0
43.19483924977578,4.969050408380474,29.786987670328763,64.83363201525238,1,100.0
24.955764000323384,6.569256765973813,1.6618011704305717,47.01197660664689,1,100.0
9.031942944235661,9.095524841183918,16.946623225144812,96.34586620379476,0,100.0
33.77122935263666,3.973132107164462,9.963769172291569,35.238275910646536,1,100.0
34.521893264588066,8.649860819492876,15.60301237949256,74.02843402628352,0,100.0
15.059301174077817,1.8413102883396422,17.202675625241127,25.72925675830445,1,100.0
2.347173249750933,1.3768722907589326,7.962780992076141,50.875309262614685,0,77.01302073896048
10.792515695192604,5.536406648111151,17.148903916380593,55.2569751901957,1,100.0
20.58909983602045,1.5369600099754441,22.925772248160587,32.91092810627322,1,100.0
9.210582641933557,4.532408211108072,8.728785280075952,47.17805289126291,0,100.0
10.507467463740605,9.071003051823109,12.119357866103305,27.927863789849216,1,100.0
20.17814255473121,3.17334732586726,8.77903810175768,0.6000781673981992,1,100.0
48.12754410111946,7.353781976124129,24.796232198657872,21.564830163787875,1,100.0
38.447932254974766,3.721288531510602,22.024485517078304,70.00641724932007,1,100.0
16.667671660101643,1.4042804971792204,26.264696679333813,77.0963024485377,1,96.30147218542062
47.62859937700886,6.010215232692785,5.931446894148119,28.020286713891995,0,100.0
32.6366928206779,8.513681414830765,3.1338095066327947,40.8042998818072,0,100.0
23.317032587366867,4.685216035083575,4.4621216119015275,3.736566013861109,1,100.0
23.946709748802206,6.555644438122783,5.669531651902855,23.70629010976806,0,100.0
21.1264789239342,9.100212378919533,16.459397159569267,77.92192833722991,0,100.0
12.416610574751045,8.107250614632889,29.15645004052018,60.598627026505724,1,100.0
19.94497741847158,2.7448875945353737,11.35982708188668,20.57705219543714,0,81.19056849232402
26.866922818126234,7.600455634285052,28.79673981144595,25.744199512243217,1,100.0
26.87334018578083,5.517037226441368,2.107823054686212,81.68020229895602,0,100.0
38.32510820841338,7.713701270974762,27.87929388162509,20.90842029449008,1,100.0
18.581095000710278,5.450639954699963,6.253425611844165,33.415772584713125,1,100.0
36.12310343589367,2.151623476974726,27.461774585861114,66.43586916546444,1,100.0
29.326500099665548,6.129185020203153,2.630595473348374,56.11123857080786,1,100.0
48.130424821814884,5.4292059315760595,28.498363977355947,46.087020523381426,0,100.0
19.878961375665153,5.661295602772976,6.823149665246964,89.97410909797443,0,100.0
45.15960674877872,8.910122082812833,9.77870774212166,21.971046271505166,1,100.0
41.21148481761618,9.053533420356263,15.237327978985785,74.14198908629999,0,100.0
32.245549944883386,5.0818339608914656,12.04090555582878,15.906384061818335,1,100.0
33.07120887036374,5.101588371520795,20.358311108631348,61.57338334821452,1,100.0
5.147846795714123,5.636682629853544,29.269425250252244,87.06235634113132,0,100.0
47.56100567407819,5.676303505008312,18.58636823334328,45.79017854781379,1,100.0
6.239867111291452,9.553484297612014,21.92307687365993,72.42945071913289,1,100.0
28.598432128431845,6.844604206397441,3.5521522588653434,82.03933529989882,0,100.0
17.17346922200857,3.4971129539914956,19.206560443030156,13.602642487760274,1,100.0
22.062746936202736,5.783831172585909,14.161643534345982,70.582689528211,1,100.0
30.898967531004036,6.645012246171846,26.687688379669222,91.98410239886763,0,100.0
45.53371751623376,6.757945489125681,12.258121889649956,57.63706098555442,0,100.0
23.42078905504277,6.267288036143644,20.704170177447654,18.6122244528756,1,100.0
49.39874821001562,2.599625391593836,7.616458119513293,12.694253158894298,0,100.0
30.04779120222349,1.3023387017155672,8.521803472201684,25.973533046674792,0,100.0
8.86714318946655,4.04058747130169,11.907550496745934,10.351326901668257,0,85.00296346434217
10.310455446731362,4.847699391042282,9.81784258768858,51.33940715850475,0,100.0
36.089440743873304,1.5562381561847793,8.36248634231217,6.970468270673457,0,80.54090781375265
3.4694919179257058,8.334706042178615,2.4403924711234697,22.340462463622647,0,100.0
24.536737234889117,4.096696937592464,25.26564362082131,43.991044391221436,1,100.0
8.262736380372314,9.222694715606542,2.864744395847245,47.391475040202145,1,100.0
22.227713123714405,2.3896909705803866,26.73359995248606,56.539848514696445,0,100.0
37.74595368151426,1.5124146124358209,4.6384962829737475,70.56149627507266,0,100.0
23.481833483830275,5.340844939476896,2.892590374817112,4.722863966546753,0,100.0
9.009104340065422,2.70216403143136,17.327138155440217,8.062095217578324,1,83.44223486985092
13.34434314747548,9.43659348020075,15.570811984666932,6.085915180478074,1,100.0
19.009439843956937,1.0927305860836505,15.245802496124668,42.315031546491035,1,80.3348845429019
4.408497990834321,4.713577075531314,17.660625497540536,4.184794488293431,1,89.87388011839484
29.632544167974974,9.340729942106515,9.324641577455516,74.60812668313262,0,100.0
30.769155772624458,4.459763860567915,20.225528929458726,22.300018103847783,0,100.0
4.045444429495805,1.8379835254041468,15.569664371508313,93.92124932899587,0,93.8114050383113
20.713254737533937,3.726054485756084,10.707560541762433,48.64037550971114,0,94.44380804671528
21.286033461351522,5.482093544509901,24.968519342441116,44.63257524422016,0,100.0
17.357158859077458,2.666365186089998,22.103911793474595,78.05386926395002,1,100.0
28.329247276224482,5.199055346289357,12.414699916394037,71.3153983892991,0,100.0
17.951917012945476,8.527088762072538,25.58091577163731,60.730904094814285,1,100.0
21.404054694412494,8.853561731769517,27.687489253241452,93.514670625037,0,100.0
40.07865382463867,1.443346612396589,16.569121745446513,42.2259260987077,0,100.0
8.943358416079871,2.4481302224731616,7.233621054550702,80.85316757722865,1,100.0
31.336620069867624,3.4776112219012374,27.557972539862618,38.00929457458185,1,100.0
25.774125682851434,6.353792657988416,6.494908982769999,83.83456742961049,0,100.0
15.948510236488104,4.248952829132204,2.4042735661008052,25.94746289659686,1,100.0
36.649198168030125,8.596368221014679,10.497123257320796,28.92670728360325,1,100.0
28.00822961751625,7.450046814546439,22.082023989370153,67.7869534017454,1,100.0
24.39071482107407,1.904104208021574,27.774948504252933,21.271329495179636,0,99.17719469359004
33.7157964237888,6.62101752260882,19.48128375761876,22.91541870254288,0,100.0
40.31222509108668,2.017113628122806,28.60331786203314,30.526242901741472,0,100.0
48.660770711645235,3.2953210267281405,3.678754339001002,67.89287696603759,1,100.0
31.8381680504423,2.6008357018080526,2.761858158052582,88.93880924232319,1,100.0
43.84755928461876,2.5575575428063444,18.521566571566257,67.45676511269866,0,100.0
1.0534855101248901,6.547559722991733,29.01737335228989,82.78142443441251,0,100.0
26.98154894356867,6.072444302987454,15.578917959686995,54.35605896944698,1,100.0
11.517729889739707,2.584253375089542,2.493941552239849,6.892322134514528,0,71.75440023197488
5.615430397073721,9.911555248765886,7.415341026246229,10.046621150850065,0,100.0
27.066579836155213,4.796530591314644,8.09899428605735,55.43919783669155,1,100.0
37.59449880130561,1.8736239533944297,10.797856744971549,32.78009686421096,1,100.0
21.201353601244605,2.0851211525960363,2.2644981240001663,22.056807363694265,0,95.83732944451145
33.83526501787731,6.255043423539353,27.24188831443957,46.62569273026208,1,100.0
24.996243438206548,9.811624630451256,15.951354396923362,66.64967409043015,1,100.0
22.417207432011875,6.14755991457278,20.456992995669165,38.49919477358584,0,100.0
15.22257538135717,9.541373289549735,2.9480122699552602,80.25422571573417,1,100.0
19.747082210549223,4.997195656822241,2.5693485663058326,73.85232465713936,1,100.0
18.139985908926967,4.922569932868108,18.00756538917587,73.49148821595668,0,100.0
