soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,organic_matter_percent,field_id
6.002602993446756,56.21162372291181,13.982446441206301,197.56914268386652,1.9076782595416022,1
6.163891375881819,48.40879403808466,10.187498836703888,111.22648943624758,2.297914001377429,1
6.948376163073957,65.13668133489155,19.94204466858281,124.41793540957804,3.4710873339271835,1
6.8662221592600785,40.980744316023745,15.490203693993145,337.36131535042,0.8274650000226741,1
6.487459043621511,67.28120935860048,37.80805571702737,159.1995007230408,2.7871501645739074,1
6.570396429985269,40.73171344047662,63.06857906555678,133.3808313791608,3.950313388042872,1
7.266598937473055,87.14306498395021,47.520374234896316,102.23646972864833,3.6007101941979403,1
6.145057166698502,43.378339180095146,26.17260729750543,53.5936447805593,1.2637259884780325,1
6.828258428702022,10.621097175066055,14.448242315870619,98.42413611760428,1.4801615413876252,1
6.378684408539663,26.719589846754616,46.650908642662124,68.01816366649965,0.2922303579700621,1
6.3693912780636674,53.93713949089634,39.42754005697366,236.51659147478682,4.246010136745779,1
7.159266111192315,128.95902047123315,60.17276034511271,134.26548158398433,9.05130914681866,1
6.995249809392818,85.26650796720268,29.02504808757348,194.05478161198016,1.108811212023625,1
6.9881057816003835,8.80834117985603,75.93590333358252,78.55742379489845,5.295482380634256,1
7.283287284292597,18.15139399000441,29.031705121236648,70.79109491934533,8.533086666460246,1
6.512602304979655,100.0880424070592,14.38811676485021,151.60164308357454,1.7028516618326495,1
6.909171782776978,76.78425459399095,16.751562194267795,66.48826324012374,2.300393242711489,1
6.3138399460439265,167.17825643049775,36.552953709983655,86.73505441111666,3.024259670350812,1
6.694499811493065,39.693450019295135,15.454749248769733,242.0191873806546,3.5194547507816214,1
6.42191416737939,30.114015699713708,75.5944120285291,88.60270444004847,3.1452428384889712,1
6.558197578995631,55.70498796251425,34.4370094182957,46.98298707136651,1.8156849189215016,1
6.857094215262149,39.20471603393706,25.743179131615104,36.68590683955738,3.907178804507656,1
6.009067590059916,94.90247660070264,27.397178439312004,43.5733976216911,1.850385683712243,1
7.755432365411276,38.350201491945995,20.33980133858422,199.63901308425014,3.303661798243738,1
5.896389571100179,44.99588873796136,4.609713105531803,81.24611487334151,2.443759882770632,1
5.771486832327361,27.328247325997065,16.761934855890065,332.1157958177978,0.3985020204220947,1
7.194866524100041,82.07345573068278,69.54534986547637,224.4964846044881,5.826400320642703,1
6.974997616377761,28.52907924326754,29.603249875311157,270.169975098246,1.5148180828907294,1
6.874471890231293,68.0076390782138,51.25308955389893,179.9381162397006,6.2178602409211585,1
6.877007305558568,141.1103441779213,52.246435957126316,147.6696744414573,5.153356518309344,1
6.4926519362918516,13.780148502192038,24.261676632019594,69.37471410989599,2.957696859165118,1
5.961647377108501,118.63377771787515,39.87925523023378,109.80626602737895,3.6510236077352616,1
6.545482734916236,63.00957420700833,5.212597640507174,155.0499311765378,3.9691651166738335,1
6.093702973092733,24.373148073226343,65.8792227751893,174.51006740533506,2.136996315411336,1
7.0850718400506505,56.986527681159004,62.37978161963088,56.58598795084786,2.218353382101076,1
6.411765571098717,80.72176277684393,35.83907014415911,99.24593648138811,3.834571349328213,1
6.004701681924493,31.458161265198132,30.395302289109512,105.31838919339353,2.4639453759142853,1
6.307168495008204,70.26084599101395,24.508405414857894,103.15331553487715,1.8205868429363734,1
6.747758872565375,124.12256323930728,55.2803251627025,61.03114349121199,1.2821316346412717,1
6.161765268317615,38.31877267638354,43.11923941185242,254.5845196072441,3.3740015230534808,1
6.0066677626601415,27.102150208495512,18.61768980785409,97.49568836296096,1.4721615763900902,1
6.646212326895148,49.32972926103972,8.981938762185587,63.57717169081175,4.569479691013989,1
6.646979942665234,55.17408161275313,7.375719823930918,257.6618127749112,4.837203240488157,1
6.1958340947773225,97.64541923028094,54.89004820623194,224.60127455444018,3.6310265905753547,1
6.2173770166290065,48.337470837517884,24.102350148449954,118.29341072002553,4.183429395702486,1
6.639229962414582,40.571019612723575,35.42241209370266,36.47550383153215,3.638713339658295,1
5.631149395101605,26.636896597790205,26.51735263860659,85.3414084874111,4.392380910429973,1
5.655521735374067,15.487229232392652,7.476493263033455,41.46884886618346,4.263624609971541,1
6.068933467248538,21.32304488934876,5.3486552119604545,142.22054406178611,3.2442024927953432,1
6.371931708972892,21.23246020085832,17.592232097621462,82.14865378626511,5.197687458072004,1
6.6865445393588026,45.296431329440225,18.83793388171911,108.42694765502678,2.197331004068064,2
7.385213730169731,17.763240419094316,18.82822503890745,246.44682609760332,1.31715524861808,2
7.0145957739212115,51.57965069831586,19.274491187684923,78.9054173015834,1.2580374933572134,2
6.404036882021944,139.37813504932282,90.6348425609532,139.18629794119937,1.9497983378234653,2
6.488590275258387,99.2363456492594,50.729396435307095,160.13763374827082,0.33372074291951737,2
5.898482381217315,45.02465439664883,29.915092809402196,196.6073269828188,2.93620616870867,2
6.488892118404566,189.256853341524,23.638923308818303,104.34631177878794,4.006255659211062,2
6.326804816647917,55.29087230924921,24.286099771178982,98.70976118606094,4.790581826355487,2
6.693631136202853,60.0678639621189,42.04055063834352,97.49596435875401,0.5003239740409658,2
6.003661433868606,48.75611021444552,23.469279675349007,132.48188431605496,1.294769931879764,2
6.811607908544703,52.27075191380091,47.273988372619954,219.95949756093887,4.474844499679115,2
7.419643347801546,37.48109640757774,32.32789248265441,95.14865054186862,2.14312822472979,2
6.434743910925885,45.43171537783994,91.1672262581205,21.2403924073432,3.943400082533163,2
6.741027033259365,119.0766943590269,22.39311431954472,169.00081294167728,0.7861662118711152,2
6.9140863950266676,105.25948485383168,53.18586267721998,113.89337572815565,6.169005276280113,2
6.259267716868498,10.233140940571106,9.785396952059925,142.38007683294583,0.725504283158268,2
6.63445548908625,19.30660829041663,14.761762785790259,42.44036316353579,2.873190858171087,2
6.507555440469077,31.74981343386673,83.40015864220052,82.32128007171445,2.9283788411571017,2
6.558605659129299,90.10067671252749,45.91731919601707,162.22634444203646,1.663689996955823,2
6.03619412968672,106.57374738908396,35.87975092804483,52.533952659530186,3.5405728215270056,2
6.514706104555366,80.54560573562257,106.39831236754871,139.0288136385258,3.612146425838817,2
6.798798974747269,24.304177839837852,23.90073410399512,107.96522960211716,3.339505816287343,2
7.370686164677025,37.97125767259479,53.10080229622631,72.96715769482405,1.638244502397149,2
7.075562495651124,70.96598522757621,55.75170913696321,69.71096952818016,1.3815785248821655,2
7.791909474506934,45.86308444284285,71.8472103415702,61.356179739180774,1.7882336811220387,2
6.03959146226717,42.0044547489138,8.723395174728886,113.58141781425599,1.2216401345075332,2
7.023392382032407,42.39153709831618,23.778421354515142,120.4502992124606,5.3598469683961465,2
6.610005203443011,100.86400040698268,31.92217179430369,90.23426097662633,1.9172750117352073,2
7.813881759930603,75.14370527280094,71.07804684575581,59.19000975138572,2.8127283834352266,2
6.015021028786909,43.84892803629473,34.851265988532894,137.03257448156918,4.4623619127371255,2
5.996166894691535,64.7096132046729,55.83240655416374,170.52666643595217,1.1687090040787802,2
6.140364412733587,22.019044183273856,7.966455168844655,149.5389511648933,0.6945072888906483,2
5.225662565414116,38.018078356160444,19.669089580207842,275.58102953323396,1.2254429602626509,2
6.184546986991544,95.45359118453538,62.22371389167348,99.82436036903701,3.043695977609911,2
6.044520403067781,16.937049801766623,21.796016905112797,209.39152855714303,2.893935991467955,2
6.590236271885725,75.67480931461702,25.302902119925115,76.90847654177833,3.3349251520545136,2
6.705053585466295,10.140644721237823,70.33422934341345,70.18079988805155,2.30539197224853,2
7.625702503529531,130.1404690936011,11.92392848360495,117.19842434046615,0.12694089559128097,2
7.07025430291163,37.44253228876453,14.555658849112003,232.21489484154569,2.24888077654572,2
6.153857806602558,67.45997179250116,7.134594138375064,94.07383825283705,4.874199116801837,2
5.960951197190985,57.1516551640805,72.18372960886647,42.420730697200604,5.739048793319205,2
6.795151502903903,58.39431262617446,50.096806736147535,168.92926032189973,2.675644759106354,2
5.707860075787615,64.03093789990027,49.238341733391906,105.58890610531049,2.9018975573279606,2
7.598875259512612,14.7084951552892,19.222494953186757,128.07005340038805,3.892070330636764,2
7.207664072432772,59.110671285686294,6.590962765679433,72.21823531846272,5.631066806611825,2
6.218494608737177,47.54730352444699,4.7566997622589415,116.63603483119917,2.5010225273061524,2
5.472119282545473,37.57579427646169,62.52886374715668,46.33722078886563,3.854307998122624,2
7.312323424499248,31.73853510637056,37.587187429307086,256.5197503753503,1.5782547606703448,2
6.431276092848429,59.988722390344584,42.76455935935774,184.4401326296827,0.8028913353508051,2
7.242689787184077,27.33642395784613,30.850159334518107,113.94422730583904,1.720998358102273,2
5.543343404723379,94.50094422759504,13.057411162249087,166.6201987563096,6.4993850942189635,3
6.140374986227736,70.30517189102035,19.949127873080716,77.0177840369259,3.9088357443329627,3
6.50314621983091,62.13985055817575,10.326807348640008,180.40892941519388,0.879569659206268,3
6.528188356258846,92.29622358482993,9.140235269005965,91.86759536405928,4.0361229131639185,3
6.229960717112454,12.97296218523337,47.33290943698715,88.40331992699225,0.9458039135362133,3
6.873709959408499,21.50762809983342,5.252817006362243,63.7493857535791,3.3020509905127406,3
5.8594277423704435,72.08940210621536,10.392504396378431,136.17238026814113,1.128446992964615,3
6.414572308987224,32.96860706714244,20.897420208113733,111.397175925596,0.8316538651584957,3
6.572177379027139,35.75054119594392,27.09661141476377,212.7038543786232,7.220956150575261,3
6.808663300435249,19.320722263668266,7.043193077033294,59.56114856266954,1.9161009686891617,3
6.926968926853334,27.388741092221352,34.53662273609968,136.48443110298885,3.8594290629223673,3
5.825214744897279,95.67679605084982,29.591597376230617,193.2803908354039,2.5800797802635396,3
5.5795314975586265,71.1219036179966,61.81325805499887,335.89381475214907,1.0181460194483267,3
7.266606093139106,59.60068292972402,27.44385150595642,121.54864246660857,2.0829330473994108,3
6.699388407187755,36.65561737900911,37.06579570517981,90.93384544534372,1.026508285291654,3
6.050908078066068,57.41822370988818,13.721083865280034,119.96391140672102,10.686686888525097,3
7.430691185313513,100.3625467938432,14.234809950482925,204.37815158470224,4.347966859672508,3
6.569404780575716,33.506352379630115,7.8204978637911795,204.3362667078627,2.5437578604779914,3
7.207578310438296,52.198755885963294,13.83937565586865,103.35592622598594,3.7162089961579543,3
6.540511088846065,134.5911228809128,19.712258625066696,202.59462013267742,4.156970082679976,3
7.736448754929192,79.94864787933562,57.78266749539698,108.69155237871692,4.16459696753258,3
7.5532045054659225,36.99165279421914,12.061753231914743,165.70104821065686,4.042470606410748,3
6.350621510912556,76.3282698575349,93.79687088168049,144.49145898908867,3.8300850086540805,3
7.082942570572613,16.731206870342525,39.39095217831957,88.99506419322782,2.7024766944462097,3
6.887225569751089,50.93909622561323,33.89982453565462,65.06457351128472,6.859342685682327,3
7.321178934519409,76.28108457206098,25.858038920297236,195.78149920404908,2.8328235354305606,3
5.9210459236519375,66.73914186628477,22.259999407888966,222.58003423600397,2.5998440607724493,3
6.911630875999063,75.8636708421221,15.683641287240281,134.86069302624284,2.8509224921596448,3
7.135054692109753,85.46835342170041,6.749623552387248,108.615914287617,3.002794691356889,3
5.444756308146132,69.77965105289748,12.44299322056411,55.21961051233361,0.5047468461787972,3
5.790044892400535,68.63105350606435,72.0699830031344,193.30492881386954,1.214353703207586,3
5.27646069334394,60.40800959104209,37.716287269198304,127.08936128312136,2.3053314162394174,3
6.338355899333266,25.244300573218705,71.65030535788956,95.78728913196169,0.47708708513514086,3
6.930525353477577,95.65322155415089,15.342866006612358,168.0276229523444,2.5406650254644876,3
7.4014142312576165,52.05187007954933,10.048311668770236,49.38102945982302,2.9738902225066073,3
6.544456868251865,78.83091655501305,25.665848977409574,61.96113216855128,0.7675927917473786,3
7.477169327342775,90.22143150466653,12.857386344322784,75.47925522297497,1.486295464710476,3
5.671939125071066,38.19239411536855,29.80602265346753,142.24152603856717,5.893793135066417,3
5.477970536386907,40.364117473615025,5.353410366094879,120.64204466574597,3.7429379703689687,3
6.466671380662029,43.85965791542054,2.855980282496771,150.63906444306468,3.5942366772524705,3
6.730439269363584,105.75723078202545,32.96568833129828,186.85467638958397,5.421639545466425,3
6.480383151143545,29.126290243034152,73.39024593844867,153.33651075337556,1.2355838438896036,3
5.259534739976074,115.92398882444209,34.023812394053714,259.2146752006994,0.7698749906618483,3
6.446527976292327,60.013788538681865,37.44549663204627,186.64055371484352,4.940798457168009,3
5.717318299697088,62.539236406380965,26.500911118828487,103.22853259601607,2.355786900126503,3
6.901803529298023,87.98422242777077,28.425164159186977,82.02448078406525,1.2064185312492448,3
6.7199589476581085,56.06610758212011,6.400606767691642,104.88079106133547,0.5002569509582103,3
5.936072128203587,96.2487783922635,13.290305796088681,155.99532324426997,2.875084458591827,3
6.191679849597984,38.15989038815888,57.38922266395685,86.83177325164633,2.1497530622433514,3
5.864471886866629,113.87396490712132,19.359716638013193,158.13384290752575,1.8697282145053995,3
6.462392541636097,40.06632376433262,56.61779467176053,149.27215719627395,0.19724557412466315,4
7.073085392300743,116.27543830841927,27.84597945853239,64.53862164632004,6.800357611757513,4
5.908564372198674,40.75348389668992,28.906477640972312,184.92166734221237,0.6320965364481874,4
6.8024279093107065,44.64948774078643,19.479039650889547,132.47679963010245,2.018365812786049,4
6.181845428976535,26.800956970422178,41.372347843003645,252.9888359450415,1.75749370840499,4
6.024276300642594,31.981941551891477,48.47967701385949,108.8881955354461,3.8216992306662587,4
6.435781784027265,52.208531003060386,12.659321455731153,93.48665678641424,0.506601611765826,4
5.8788546065483755,61.354292805444224,7.066458585826105,59.894205449807586,3.5060436130138264,4
6.167810416791691,92.37304623406095,3.6360863553044838,59.35495080074717,2.8856524260065584,4
5.781273264446691,46.64531695189559,36.183897753786354,174.11984298271693,1.4247035645103536,4
7.678835079749834,24.426804438139882,33.30500772335148,240.4337779452118,3.418741182810952,4
6.5211581311830376,66.82306508149809,111.01956357586286,104.10828439295153,2.5372631323192505,4
6.080164695204449,58.95644055292564,26.618334726840615,100.58414614821484,7.8747335953042645,4
6.628387946440533,71.08761751276761,23.13348976239271,114.07346292491957,2.1482391292597525,4
6.432603170185502,35.09859226205271,30.543750303430187,191.154569436712,1.0676036373738502,4
6.367418240280067,37.80285005671316,31.761425363367593,64.86469512003579,3.5309314740058118,4
6.8685000200260555,35.10731212461376,21.762668745556056,124.26931232965714,1.94144808059988,4
6.954504626028383,102.35402936748038,13.035061467242059,176.06908840888173,2.4986280635405445,4
6.181699311433683,114.47922120398803,25.549706285172856,141.36963175761105,0.7762241939486185,4
6.154509055613192,36.780177337963956,24.823826843492938,16.323472972043643,3.862864882308848,4
6.334968981709014,37.25441811494764,24.518480025484216,153.7168689441424,1.695768072555652,4
5.118847301158649,76.79049902699934,44.41502217940947,142.0571522683509,3.051025413487907,4
5.5908853626808686,121.52083121341971,25.201013982381856,209.28408938718604,9.168881170442727,4
7.320124560466715,136.11494481261334,7.229473931669238,231.04462428764197,2.051498957323302,4
7.4869806281007705,35.718759139881534,14.95692965173792,204.14529576412633,4.235768498473424,4
6.350578376266173,41.64670203194214,21.551294897691406,114.39048404948113,2.1652258733545473,4
6.84593417783346,63.22504797757336,26.11314538341497,41.2515035333918,1.4415533759987635,4
6.686750092726122,65.01935943325685,36.72428325633709,287.77808478405007,6.030884915639962,4
8.347328485073142,47.76048343907382,26.269441761028485,100.20233022057404,0.3476032723631084,4
7.171744946860746,31.278809684790065,2.940085737596752,112.52382968161194,5.0025942566221175,4
6.42324944511154,52.25871041511539,8.129387251733355,238.9312359157962,0.29650840037957293,4
5.926675735639744,136.03446046877008,38.51006078724641,72.62344000975096,4.657475731574903,4
5.536132207845457,38.15145599227439,21.090301329909995,50.260429121170006,2.527741662375806,4
6.622078181520334,60.98117471774228,27.9908569982118,87.13555835718775,1.0703480235490699,4
6.046189552829418,185.7510361080206,19.024010419128896,74.8252773944983,1.7917148147803146,4
5.646647774241395,37.80617822263908,14.903501862781056,47.376617978366966,4.078478187622379,4
6.112056269454484,78.84747893024569,19.58823099328694,105.29468062747085,8.612761332395934,4
5.851071197831363,139.23883697132536,28.24020346480246,114.80409149272961,0.5295770804262616,4
7.512284981043539,75.04333253088302,25.05903232998771,45.717830551265266,1.1321743731823624,4
7.02898385416967,98.35646372546015,48.26473825721175,93.17623887701818,0.7074128979361721,4
6.49521641521003,84.86865629310844,5.860742877027236,72.20238236111265,2.151362115246785,4
7.387966483334016,71.67555876735088,6.773306461304621,33.61625656750779,4.743177258781864,4
6.546420984588571,112.40793504385721,20.895147709774662,116.74093826702772,0.6112544917635,4
5.983229479203041,77.44943848222165,37.019603934225,122.70736482355849,2.4766628484624067,4
7.4138744463617945,48.05935221817434,42.770835166647416,72.21049929907755,4.640754520194353,4
6.823346026210795,58.26991413627938,15.41528886991822,184.11269948543588,1.7705129138754585,4
5.8776523074041265,66.3030169650475,0.9065824094136871,111.22880848925355,2.9053904741643697,4
6.385796793149835,41.49077300706978,15.843796978663855,74.11724489778035,5.737874366142234,4
5.974629047969145,59.82122739611306,33.380686542046575,43.94445899498895,0.9466181096341122,4
5.670320161421398,54.86436575353317,24.704696458764943,126.06988475597518,0.3953478410052852,4
7.055706528518985,77.31441798923552,37.97948037731396,141.8884352309032,3.1714972565147352,5
7.645649984282079,159.77477477723716,56.06768159258261,84.518327517415,3.235520627868488,5
5.660859455708516,61.899820502520754,22.05403166036198,118.64993384832697,1.670204393290757,5
6.837781542014342,123.22233926475786,17.360888042155104,231.03919467351966,1.4065112315141146,5
6.109614458526904,75.75263718933601,11.48216172982318,169.98127160402282,2.5667207801156695,5
6.207724769741183,59.66306255438401,6.732665191095977,26.909260966763927,0.9303013434337744,5
6.144563645456678,40.04119889160482,4.963581415206064,73.64378472309758,0.9317255146680108,5
5.9816055381921105,59.92674204563646,14.152862619132462,102.63083304526816,4.059868355286086,5
6.529112976766896,57.795044048591755,51.02860779061003,114.4741300622819,0.8699914283812229,5
6.001429930153377,33.57960910447689,40.55997108188081,119.97570093578825,0.42599688882044784,5
6.662274095467903,37.082444637344175,16.691940492087866,137.39075853820722,1.4040624823862036,5
6.469857134330518,66.6259601539724,94.3665442675057,104.43318315039265,1.7042105291919913,5
6.356631171880154,122.5426853718919,15.009200757619164,111.08638536779603,3.5057724322452026,5
5.955461802775042,51.21463050839162,59.630006067612335,174.34066900509427,1.512255775909938,5
6.153937201659001,18.642482765420553,69.06859013813197,127.33216548005893,6.389809645444659,5
6.953234735495454,8.930111705451289,35.00707324385765,56.51089143441126,2.6688841909568786,5
6.800550312574629,26.449664374378436,14.038638166941181,116.35487478695076,1.2387239022198118,5
5.91346685312087,79.97451060325542,18.571896622016922,102.78006876377657,3.400905107700808,5
6.559599383257535,21.49466281793339,28.749563418322705,33.44254358263559,6.314911232940599,5
6.950832274023074,87.20345687588761,6.9347279453790325,119.44096158968553,3.982976394838298,5
5.498356831327177,77.51191349361083,10.510228491861211,60.895939005844085,0.5727892474648794,5
6.826016115427961,50.15939304594069,9.71299028338539,175.6182468884379,1.8277236744046599,5
6.102425744632492,33.77703456314507,36.898726176766324,136.4106354387533,3.016484697262733,5
6.842359201155896,45.83619416627842,55.707885656264395,54.69165222932239,3.868581720941709,5
6.04204450607449,65.67749426530172,41.66686119386272,171.7004267863006,2.1617571947953826,5
5.4170707396012885,22.01133364734952,49.67418466477703,210.94729820595143,1.9290247218200314,5
5.523474537270102,115.74798337860116,13.021894734239664,96.25208231176624,7.836775388610796,5
6.52885096799683,65.32802819192864,19.25748483599224,102.46353275095113,4.023992335717975,5
6.655833501032889,69.68487853404227,20.45043416631684,163.4607871676731,3.4084911047372737,5
5.957410024937355,77.19895612862797,34.90817045090108,203.22931706014035,1.567214963457269,5
6.883155475266424,109.58605528983395,14.494222146127496,39.46965487413378,0.9174289403463133,5
5.503087962638624,60.01260111146263,47.61571740147241,58.47737488001313,3.4513244230344977,5
6.46035212081161,80.00221054877167,67.81638387799123,88.04796888478289,4.332113140230231,5
5.773390280142526,34.15212575298689,36.18004316522451,93.23666904409319,2.489179006307185,5
6.108898335318704,136.42397539066397,18.577755601952692,161.141796791719,4.031490339622679,5
6.528439202789849,57.62756456256608,12.015799066792482,203.7459941400835,4.103269351619409,5
5.983751980829629,34.03919638287162,9.734677455509967,211.23281300243661,4.5311104348989915,5
6.269266673462105,40.04794882105749,2.9826354161591944,38.865178946037176,0.562129643452667,5
7.103775685528665,12.3634134672619,20.95554688415586,69.89687436101472,1.870392392377069,5
6.153864878286111,39.88297023249517,20.013533757515926,53.236948779374224,3.6002687409680085,5
